Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2166,16695093,"Ryota Murai","2026-08-27 15:28:04",1316.1,2,rmuraix
2167,16732428,"Darren Amadeus Martin","2026-08-19 00:48:02",1315.7,2,darrenamadeusmartin
2168,16666853,"Bisola Olasehinde","2026-08-31 13:08:21",1315.4,1,bizzyvinci
2169,16629292,"Syed Saad Hasan Emad","2026-08-17 06:14:38",1315.2,1,syedsaadhasanemad
2170,16707036,"Just a Farmer","2026-09-01 11:52:57",1315.2,2,gunianxue
2171,16623791,rakumo,"2026-08-19 23:46:04",1315.1,2,sirakumo
2172,16751358,Cristiano,"2026-08-24 15:04:54",1314.6,2,zhuangbility
2173,16640552,"rupsa roy","2026-08-31 16:11:57",1314.6,2,rupsarroy
2174,16622034,"Aryan Yadav","2026-08-15 18:49:17",1314.6,2,simplexcomplex
2175,16668647,"THIRUPATHI KANNAN K","2026-08-27 15:40:29",1314.2,2,thirupathikannank
2176,16623749,Tejas,"2026-08-17 09:52:29",1314.2,2,tejuuss
2177,16784485,betterme,"2026-08-28 13:39:45",1313.9,2,betterme12345
2178,16623708,"Chekhlov Dmitrii","2026-08-18 10:11:47",1313.9,2,zoli800
2179,16758893,"Sercan Yeşilöz","2026-08-28 19:16:26",1313.5,2,sercanyesiloz
2180,16726870,"Svanik Kolli","2026-08-16 00:11:14",1313.3,1,svanikkolli
2181,16706207,Wonderwall,"2026-08-21 07:04:04",1313.3,2,yuxiang328
2182,16623020,Muhandro,"2026-08-20 16:29:57",1313.1,2,muhandro
2183,16685626,"Livingstone Selassie","2026-08-16 00:26:50",1313.0,2,"hackerx019,livingstoneselassie"
2184,16709462,"KK #2","2026-08-14 09:06:37",1313.0,2,kk2909
2185,16733547,"Mark Grayson","2026-08-17 18:53:21",1312.7,2,flyingsinclair
2186,16655632,"Dmitry Kozlov","2026-08-28 10:06:54",1312.5,2,dkozlov
2187,16723893,iring58,"2026-08-22 04:43:36",1312.4,2,iring58
2188,16714980,Chenaters,"2026-08-16 08:41:10",1312.0,2,chenaters
2189,16728135,sukirman,"2026-08-17 12:24:20",1311.2,1,rakbidb
2190,16662615,"Anurag irawit","2026-09-01 14:16:49",1311.1,2,anuragirawit
2191,16634654,unknown,"2026-08-13 02:11:22",1310.1,2,abdullahshafi2021
2192,16657728,"T Soo","2026-08-13 06:36:25",1310.1,1,ttgrcgrc
2193,16756399,"old Ryne Mac had a farm","2026-08-21 19:44:11",1309.8,1,rynemac
2194,16779451,kibuna,"2026-08-27 12:00:58",1309.8,2,kibuna
2195,16736050,SuperZero11,"2026-09-01 16:15:49",1309.7,2,anandaverma
2196,16680931,"Rattan Singh","2026-08-16 04:23:37",1309.5,2,rattans
2197,16632788,"Bright O.H.","2026-08-23 03:45:36",1309.4,2,brightoh
2198,16691714,"Wesley Juraschek","2026-08-19 06:07:37",1309.4,2,wesleyjuraschek1
2199,16730288,matsurih,"2026-08-22 12:03:05",1309.1,1,matsurihime
2200,16668049,"Masayoshi Kurihara","2026-08-14 06:20:21",1308.9,2,masayoshikurihara
2201,16624339,"Дворкин Евгений Владимирович","2026-09-02 18:53:01",1308.6,2,evgendvorkin
2202,16656807,Yoganjaneyulu,"2026-08-13 09:20:17",1308.5,2,yoganjaneyulu
2203,16717630,Amer,"2026-08-13 21:23:41",1308.5,2,amerhu
2204,16732462,"Aji Samudra","2026-08-24 09:05:21",1308.4,2,ajisamudra
2205,16665050,"Praneeth Palugula","2026-08-14 06:28:56",1308.2,2,praneethpalugula
2206,16748717,mt,"2026-08-20 13:09:12",1308.1,1,mtanakaslgfreak
2207,16701759,xycai,"2026-08-14 17:23:35",1307.9,2,xycaipku
2208,16772993,"dirty farmers","2026-08-26 06:33:12",1307.8,2,jamesgui2007
2209,16773266,newbyy,"2026-08-26 05:21:47",1307.6,1,newbyy
2210,16628456,kiro,"2026-09-01 10:06:31",1307.5,2,kirosamurai
2211,16747161,wqlun06,"2026-08-20 08:02:11",1307.3,2,wqlun06
2212,16734450,"Ian Teigen","2026-08-18 00:04:38",1306.8,2,ianteigen
2213,16711910,"Artem Zapara","2026-08-18 16:48:51",1306.8,2,artemzapara
2214,16765526,"Kotala Kishan Reddy","2026-08-24 08:56:22",1306.7,1,kotalakishanreddy
2215,16709793,"Victor Hotz","2026-08-13 18:48:06",1306.6,2,victorhotz
2216,16656990,"NALLA SUMANG","2026-08-30 03:15:46",1306.4,2,sumangnalla
2217,16766982,"Sir Dona ","2026-08-25 15:54:46",1306.4,2,sirdona
2218,16630713,"Grzegorz Sionkowski","2026-08-16 16:31:57",1305.5,2,sionek
2219,16695691,neural-canvas,"2026-08-12 20:46:37",1305.4,2,mrsanap
2220,16622032,"Raunak Dey","2026-08-13 17:22:49",1305.1,2,raunakdey07
2221,16710587,durgasai,"2026-09-01 13:14:36",1305.0,2,dsainvg
2222,16730578,IsThereAnyCode,"2026-09-02 22:13:40",1304.9,2,"isthereanycode,lynnkim0"
2223,16663284,"Aman Prakash","2026-08-12 20:58:28",1304.7,2,amanprakash777
2224,16662023,"Vikas Kumar","2026-08-26 16:42:14",1304.4,2,vikshit104
2225,16765065,"Rohith T R","2026-08-26 13:28:38",1304.1,2,rohithtrgod
2226,16763978,"Swayam Gode","2026-08-30 13:49:27",1303.8,2,swayamgode2
2227,16667839,Viet-Tien,"2026-08-22 19:46:21",1303.7,2,tiena2cva
2228,16655844,MAFIN,"2026-08-13 01:53:06",1303.7,2,moneyman91
2229,16779171,Xunden,"2026-08-27 09:14:10",1303.7,1,xunden
2230,16712888,Vux,"2026-08-20 14:32:16",1303.6,2,weiyu85
2231,16805244,nari,"2026-09-01 19:34:04",1303.3,1,shoheiyoshinari
2232,16772450,"Muneeba Badar","2026-08-25 21:19:13",1303.3,2,muneebabadar
2233,16699610,"Sneha ","2026-08-17 01:00:34",1303.0,2,kharya3
2234,16770952,"Satyajeet Kumar","2026-08-25 20:42:40",1303.0,2,m4rcuseryx
2235,16759864,exaucedossou,"2026-08-22 17:56:40",1302.9,2,exaucdossou
2236,16731243,"[Deleted] dab36be1-9992-4710-95f4-39a9f7a2cd3c","2026-08-24 15:13:27",1302.5,2,del=fd92954ed0c92f1a
2237,16739537,"Bina Salama","2026-09-02 20:01:30",1302.4,2,binasalama
2238,16775386,kaggler,"2026-08-31 09:29:41",1302.1,1,deepkim
2239,16624651,"Zihao Zeng","2026-08-21 11:58:35",1301.7,2,zihaozeng0021
2240,16770832,"Harish Yadav","2026-08-27 06:18:09",1301.5,2,harishyadav0506
2241,16659314,Sandeep063,"2026-08-25 12:44:22",1301.2,2,sandeep063
2242,16662314,"Hanh Tran","2026-08-13 12:29:31",1301.2,1,honghanhhh
2243,16707303,meTeam,"2026-08-23 15:01:49",1300.9,2,aaronzribi
2244,16625214,Malla,"2026-08-21 09:55:13",1300.6,2,mallaphalguni
2245,16625611,"Karl Smile","2026-08-28 16:42:46",1300.5,2,karlsmile
2246,16624047,GUOHAOYANG,"2026-08-12 22:23:02",1300.4,2,pkuszboi
2247,16798694,"Young Uk Song","2026-09-03 00:43:45",1300.1,2,nintendojoa
2248,16665838,wenbodai,"2026-09-01 12:41:51",1299.8,2,wenbodai
2249,16714059,Yentür,"2026-08-12 18:47:44",1299.8,1,meryentr
2250,16755808,"Van-Phuc Huynh","2026-08-22 10:43:46",1298.9,1,hvanphucs112
2251,16630418,butterchicken,"2026-08-28 16:45:23",1298.8,2,"ritanshuprasad,sriramlingavel01"
2252,16769419,dylanaki,"2026-08-26 13:30:43",1298.7,2,dylanaki
2253,16663759,🔥🦫📿🗽,"2026-08-26 06:37:41",1298.6,2,datafad
2254,16766796,panda__MB__maximus,"2026-08-25 12:54:58",1298.4,1,tanishmohokar09
2255,16622820,"Sergey Nefedov","2026-08-25 10:52:44",1298.1,2,sergionefedov
2256,16688368,"Lam Vo","2026-08-15 16:39:23",1297.8,2,nhatlam
2257,16750614,"Shivansh Chaudhary","2026-08-22 14:22:57",1297.6,2,shivanshchoo
2258,16764850,"cy zhang","2026-08-27 11:08:45",1297.4,2,zcy20051117
2259,16655567,Heisnotanimposter,"2026-08-25 00:47:27",1297.4,2,test013
2260,16758839,"Yusuf Murtaza","2026-08-23 04:08:43",1296.8,2,yusufmurtaza01
2261,16663929,"Erman Man","2026-08-18 03:47:58",1296.8,2,ermanman
2262,16757566,"Ankit Kumar","2026-08-23 12:03:53",1295.9,2,imankit57
2263,16732754,ikeuchy,"2026-08-29 04:10:41",1295.8,2,ikeuchy
2264,16692548,"Rockstar Farmer","2026-08-19 05:15:37",1294.9,2,yuhaili
2265,16781516,"Hongbin Guokaggle","2026-08-29 04:16:00",1294.8,2,hongbinguokaggle
2266,16700737,HechtJP,"2026-08-13 11:12:06",1294.2,2,hechtjp
2267,16783265,"Xiangjiang Zhou","2026-08-28 06:33:05",1293.5,1,xiangjiangzhou
2268,16633580,Vinymo,"2026-08-23 15:32:23",1293.2,2,vinymo
2269,16738657,Mactorr,"2026-09-02 22:44:15",1293.0,2,mactorr
2270,16722849,"Dhruv Bansal","2026-08-28 08:01:42",1293.0,2,dhruvb2028
2271,16709529,alhlbx5,"2026-09-02 23:53:54",1292.8,2,alhlbx5
2272,16636909,"wking edewd","2026-08-21 11:21:57",1292.8,1,wkingedewd
2273,16621687,ropeadope,"2026-08-25 10:36:05",1292.5,1,silkross
2274,16625219,MJVinay,"2026-08-21 09:37:02",1292.4,2,mallajayanthvinay
2275,16763120,"Shivam Singh #2","2026-08-23 16:56:35",1292.4,1,shivamsingh17072001
2276,16770302,stardxx,"2026-08-26 02:21:35",1291.9,2,stardxx
2277,16623988,"Charismatic Pizza Party🍕","2026-08-30 03:55:06",1291.4,2,debugendless
2278,16690020,shantaitichu,"2026-08-17 09:40:30",1291.2,2,shantaitichu
2279,16667080,King-damon,"2026-09-02 12:20:33",1291.0,2,kingdamon
2280,16663694,"Dimitri ZABRE","2026-08-12 21:00:12",1290.8,2,dimitrizabre
2281,16766905,Antigone_duckduck,"2026-08-24 16:38:37",1290.8,2,antigonexzh
2282,16639570,"Vishesh Banna","2026-08-25 04:24:34",1290.6,2,visheshbanna
2283,16627796,tizawa3,"2026-08-19 00:28:23",1290.4,2,tizawa
2284,16696887,kt-Kitayama,"2026-09-01 13:23:49",1290.4,2,ktkitayama
2285,16661648,"Vân Nguyễn","2026-08-26 18:34:06",1290.4,2,vunnguyen
2286,16750843,jammings,"2026-08-25 14:15:33",1290.3,1,jammings
2287,16726512,shash,"2026-08-15 19:41:18",1290.2,1,zshashz
2288,16671133,Kazeneko,"2026-08-22 00:18:50",1290.1,2,kazeneko77
2289,16672243,"Fazil Putra","2026-08-14 01:24:17",1290.0,2,fazilputra
2290,16773559,"Abhishek Mahto","2026-08-26 06:40:07",1289.9,1,abhishek3115
2291,16768022,"Miles Oberting","2026-08-31 23:48:39",1289.5,2,milesoberting
2292,16766840,"Andrey ","2026-08-24 14:27:38",1289.3,1,anti1111
2293,16632294,"Rajan Nagarajan","2026-09-01 14:22:29",1289.2,2,narajan
2294,16651052,lty,"2026-08-18 02:33:01",1288.5,2,linwei9
2295,16622251,"Moroz Roman","2026-08-20 06:22:05",1288.3,2,crissyro
2296,16753985,"Narenthira Balaji","2026-08-21 10:54:17",1287.8,1,narenthirabalaji
2297,16753710,tax_free,"2026-08-25 03:16:23",1287.0,2,taxfreepython
2298,16727745,auouer,"2026-08-16 08:20:31",1286.2,2,"auouer,guriken,hkamna,insightfulthinking"
2299,16693962,"Changyuan Chen","2026-08-17 14:18:21",1286.1,2,changyuanchenmit
2300,16748524,TongY26,"2026-08-21 08:33:16",1285.9,2,tongy26
2301,16748330,Okan,"2026-08-21 11:15:17",1285.6,2,okanzkaya
2302,16722330,"Jean-Louis Roy","2026-08-31 07:44:08",1285.1,2,jeanjean111
2303,16750317,"ELhamdaoui AM","2026-08-30 19:29:43",1284.9,2,elhamdaouiabdelmajid
2304,16663999,"Colton Martin","2026-09-03 00:05:44",1284.9,2,coltonmartinnn
2305,16774250,"C R Suthikshn Kumar","2026-08-26 08:22:03",1284.8,1,crsuthikshnkumar
2306,16634172,"Mario Cicala","2026-09-02 02:20:17",1284.7,2,mariocicala
2307,16731751,"Nikita Pudovkin","2026-08-17 09:15:54",1284.5,1,nickpudovkin
2308,16665919,"Labmem Tang","2026-08-31 03:06:37",1284.0,2,labmemtang
2309,16724533,"Yusei Ito","2026-08-22 19:18:19",1283.8,2,yuseiito
2310,16652631,"Panagiotis Anagnostou","2026-08-31 14:16:41",1283.8,2,panosanag
2311,16761849,viber3221,"2026-08-24 13:38:59",1283.7,2,viber3221
2312,16630963,"Multi-Head Farmers","2026-09-02 13:10:56",1283.7,2,horizen12
2313,16658803,"Rahul Jiwane","2026-08-21 06:19:57",1283.4,2,rahuljiwane
2314,16747273,ra1nac1d,"2026-08-22 19:00:23",1283.2,2,ra1nac1d
2315,16736670,"Mark Astrid","2026-09-01 13:06:24",1282.6,2,markastrid
2316,16655559,"Fajri Yanuar Shiddiq Juanda","2026-08-13 01:40:20",1282.1,2,fajriyanuar
2317,16679004,"Kevin Zhao","2026-08-23 10:45:26",1281.3,2,kevinzhao666
2318,16722378,waticson,"2026-08-26 14:39:35",1280.7,2,yutodennou
2319,16655682,"Azamat Sadikov","2026-08-30 23:56:28",1280.2,2,azamatsadikov
2320,16634824,yuki16,"2026-08-27 02:55:04",1280.1,2,yuki16
2321,16771843,"Surekha Ramireddy","2026-09-01 15:34:18",1279.1,2,surekharamireddy
2322,16635747,"Jeki Wan Taufik","2026-09-03 00:10:42",1278.5,2,jek1wantaufik
2323,16663313,onlysmrtsumx,"2026-08-12 01:29:30",1277.7,2,onlysmrtsumx
2324,16673013,TTT,"2026-08-27 06:40:10",1277.6,2,tadahiroasami
2325,16644160,"Saravana Rajan B","2026-08-23 14:50:39",1277.4,2,saravanarajanb
2326,16791862,"Emmanuel Mireku","2026-08-31 19:35:19",1277.0,2,eldermireku
2327,16734578,"Pascal Andreas","2026-08-26 17:42:14",1276.9,2,pascalandreas
2328,16689488,"Ming Fong","2026-08-27 01:41:31",1276.4,2,evilpegasus
2329,16664217,Shushantw,"2026-09-03 00:33:49",1275.8,2,shushantw
2330,16677342,Fedor,"2026-09-02 17:13:55",1275.7,2,fedorchuprakov
2331,16633709,"kitory Yeah やきとり","2026-08-15 22:30:08",1275.7,2,kitoryyeah
2332,16623806,黒田彩人,"2026-08-17 04:05:34",1275.5,2,ayato0705
2333,16729484,"Sankalp Nagineni","2026-08-16 17:35:31",1275.0,2,sankalpnagineni
2334,16623753,HZM,"2026-08-21 07:14:11",1275.0,2,leehann
2335,16749618,Fon1as,"2026-08-21 09:36:42",1274.4,2,fon1as
2336,16740700,"Vyas Senthilkumar","2026-08-19 04:26:42",1273.9,2,vyassenthilkumar
2337,16724109,"small fry in the underworld","2026-08-26 11:00:37",1272.8,2,wwwwhitley
2338,16663241,"Kris Adamatzky","2026-08-13 09:49:19",1271.3,2,krisadamatzky
2339,16744658,Shree85,"2026-08-29 12:38:55",1269.4,2,shree85
2340,16632743,"Krizsó Gergely","2026-08-31 23:07:09",1269.4,2,lucifer19
2341,16689389,Chukunder,"2026-08-16 02:25:12",1269.1,2,"farbricated,sarikajivrajika"
2342,16663992,小陈同学,"2026-08-18 07:26:54",1269.1,1,czastu
2343,16695229,X1a0Ch3n,"2026-08-12 18:04:39",1268.8,2,xiaochen20236673
2344,16677423,songling,"2026-09-02 01:45:08",1268.6,2,"lvbingrong,oralia"
2345,16654381,"Dmitry Belan","2026-08-30 17:16:29",1268.2,2,dimong4
2346,16663352,"Avnish Sharma","2026-08-31 14:42:23",1267.1,2,kewlaz
2347,16718947,"Dani Ortega","2026-08-25 07:07:35",1266.7,2,daniortega99
2348,16716468,"Sakhawat Hossen","2026-08-15 03:28:07",1265.3,2,sakhawathossen
2349,16767164,"yuhan wu","2026-08-26 09:37:53",1265.1,2,yuhanwu487
2350,16675739,"Jithendra Maddala","2026-09-01 16:28:46",1264.0,2,jithendramaddala
2351,16705790,clora,"2026-09-02 14:37:25",1263.8,2,clora16
2352,16744573,"Oleksandr Kovalchuk","2026-08-31 23:19:22",1262.7,2,oleksandrkovalchuk
2353,16808914,slfmmm,"2026-09-02 11:50:26",1262.3,1,slfmmm
2354,16697923,"Vincent Debout","2026-09-02 23:46:43",1260.1,2,vdebout
2355,16751267,Guojun1,"2026-08-21 01:57:23",1259.9,1,guojun1
2356,16769277,卡心农场,"2026-09-02 06:45:03",1259.7,2,"hkd2333,hsiaosuan"
2357,16689952,"Lazarus Ogero","2026-08-11 16:44:08",1258.7,2,lazarusogero
2358,16675780,susutem,"2026-08-21 04:03:32",1258.6,2,susutem
2359,16727893,mmwstudy,"2026-08-25 10:25:36",1258.5,2,mmwstudy
2360,16667052,"Dandan Li","2026-08-15 18:07:17",1257.3,2,clcll532x
2361,16639844,MaxChen303,"2026-08-13 02:25:24",1256.4,2,maxchen303
2362,16767528,"Umut Toygar Göz","2026-08-30 13:01:54",1256.1,2,umuttoygargoz
2363,16805778,"Dương Đức Anh","2026-09-03 00:54:15",1256.0,2,dda2k6
2364,16623856,aowhite,"2026-08-30 12:18:44",1255.4,2,brandnewyork
2365,16768647,vaultguard,"2026-09-02 04:04:17",1254.2,2,vaultguard
2366,16674586,"Stanislav Ilin","2026-08-17 06:45:46",1251.2,2,stanislavilin2026ai
2367,16649108,"Steve AVOMO","2026-08-17 03:12:41",1251.1,2,aurelsteve77
2368,16643554,"Arnie Jimenez","2026-08-20 16:48:24",1251.0,2,arniejimenez
2369,16653955,"tanmay singhal","2026-08-29 12:00:53",1249.9,2,anexperiencedidiot
2370,16708296,LUCKY2,"2026-09-02 10:24:32",1249.7,2,carolezountangni
2371,16805980,Kifine,"2026-09-02 05:25:41",1249.6,2,liaoyingxi
2372,16688436,Zuu3scode,"2026-08-12 15:19:16",1249.6,2,zuu3scode
2373,16635509,simmons1025,"2026-09-02 16:32:14",1249.4,2,simmons1025
2374,16729227,Marjao,"2026-08-16 16:49:12",1249.2,2,muniburrehman2020
2375,16706321,lumen,"2026-09-02 05:44:20",1247.5,2,lumenyuto
2376,16657857,hust_xll,"2026-08-12 05:38:12",1246.7,2,hustxll
2377,16667729,"Daniel Wu","2026-08-15 14:35:27",1246.2,2,danielwuu
2378,16709744,"Emre Bayram","2026-08-14 09:04:57",1245.1,2,emrebayram
2379,16624682,FrederikZ,"2026-09-02 10:17:51",1244.7,1,zkirederf
2380,16695501,brocade,"2026-08-15 00:01:12",1244.2,2,brocade
2381,16690763,chungkuangwen,"2026-08-19 20:27:55",1242.9,2,chungkuangwen
2382,16658801,"Thuc Nguyen Dang 111","2026-08-28 19:45:47",1242.4,2,thucnguyendang111
2383,16652904,TonightIsOver,"2026-09-02 17:27:26",1242.1,2,tonightisover
2384,16757987,maverick_ss_26,"2026-09-01 14:07:17",1240.0,2,maverickss26
2385,16703099,GansPiro,"2026-08-13 18:34:26",1240.0,2,ganspiro
2386,16679767,Salut!,"2026-08-12 21:56:55",1239.7,2,denismekhanikov
2387,16656731,"Muhammad Ali","2026-08-14 06:47:06",1238.4,2,sardaralimaqsood
2388,16671666,showtree,"2026-09-02 01:53:55",1238.1,2,showtree
2389,16657494,Trex,"2026-08-12 14:00:14",1236.5,2,trexzone
2390,16673110,"Sri Jayavel K","2026-08-20 08:18:31",1236.0,2,srijayavelk
2391,16697249,"Sudharsana Rajasekaran","2026-08-13 06:25:58",1235.8,2,sudhan03
2392,16681275,"CUG HeQiao","2026-08-12 09:06:14",1234.2,2,cugheqiao
2393,16697024,"Jiri Prudky","2026-08-20 20:58:26",1234.1,2,jiprud
2394,16705584,"Adil Munawar","2026-08-29 21:18:33",1234.0,2,adilmunawar
2395,16692090,sans,"2026-08-12 03:14:55",1233.4,2,sans6262q
2396,16693058,"Yuvraj singh","2026-08-13 14:03:24",1233.3,2,yuvrajsingh789
2397,16695608,"Elie Elias","2026-08-12 14:14:48",1233.1,2,elieelias
2398,16693159,"Zonglin Han","2026-08-13 17:10:08",1233.0,2,zonglinhan
2399,16664072,"victor aguilera","2026-09-02 00:46:28",1232.7,2,viaguilera
2400,16682303,"Kapadiya Nirav Kumar","2026-08-18 06:24:30",1232.5,2,kapadiyaniravkumar
2401,16738467,EnriFermi,"2026-08-26 23:51:18",1232.0,2,enrifermi
2402,16673250,Prashant,"2026-08-12 05:06:08",1232.0,2,"kajalsinghrajpoot,prashantxo"
2403,16761728,"Vybhav Nath C A","2026-08-30 12:19:48",1231.0,2,shadowfax2000
2404,16632783,chocolat,"2026-09-03 01:02:42",1230.8,2,chocolatnya999
2405,16659467,AlexMoura2026,"2026-09-01 09:49:30",1230.4,2,alexmoura2023
2406,16673230,saitamad,"2026-08-12 04:20:31",1229.5,2,saitamad
2407,16660711,ricardo,"2026-08-15 22:34:26",1229.4,2,magania
2408,16625615,"Mobeen Fatima","2026-08-28 16:47:17",1229.0,2,mobeenfatimah
2409,16789509,"Yang Wei Hao","2026-08-29 08:39:19",1228.7,1,aichangeworld
2410,16792542,RB25det,"2026-09-03 01:25:57",1228.4,2,rb25det
2411,16729650,"Tapiwa Makandigona - Zimbabwe21","2026-08-31 11:36:48",1227.0,2,mukanya1994
2412,16683441,Eura73,"2026-08-21 08:07:47",1227.0,2,eura73
2413,16803913,"SUJIB BARMAN","2026-09-01 16:42:07",1225.1,1,cardata
2414,16685014,"Vishal Kishore","2026-08-29 14:37:26",1224.3,2,kishorevishal
2415,16692138,"Bishwa Thakur","2026-08-21 11:44:03",1223.4,2,bishwathakur
2416,16688808,"Niranjan Nakkala","2026-08-11 12:26:14",1223.2,1,niranjanmudhiraj
2417,16700116,Goldian,"2026-08-21 16:13:40",1222.5,2,goldian
2418,16684163,MohamedFD,"2026-08-13 12:32:47",1222.4,2,mohamedfd
2419,16621799,"🌽 High Frequency Farming 🌽","2026-08-30 15:26:12",1221.2,2,veshkinartem
2420,16658014,Bharath,"2026-09-02 19:08:50",1221.1,2,pes2ug23cs121
2421,16645712,"Changye Li","2026-08-24 06:23:33",1220.3,2,antoinegg1
2422,16635314,"Aurora wy","2026-09-02 22:09:19",1219.4,2,aurorawy
2423,16707584,sadatch,"2026-08-13 05:18:28",1219.3,2,sadatch
2424,16627400,"Krasnov Daniil","2026-08-11 06:04:48",1218.9,2,daniilkrasnovvv
2425,16674649,寿!,"2026-08-12 06:45:37",1218.7,1,taka3776toshi
2426,16678638,Loshtradz,"2026-08-26 18:40:35",1218.5,2,loshtradz
2427,16692164,Abdulrahman.su10,"2026-08-11 20:35:39",1218.3,1,abdulrahmansu10
2428,16705370,TS2333,"2026-08-11 03:40:40",1217.1,2,ts2333
2429,16632021,istinetz,"2026-09-01 14:55:53",1216.8,2,istinetz
2430,16697675,"Isaac Grossman","2026-08-30 23:21:35",1215.9,2,kingisaac
2431,16668688,"Nezihe Sözen","2026-09-02 14:06:02",1215.9,2,nezihesozen
2432,16662380,"Brandon Calderon-Morales","2026-09-02 04:01:50",1215.7,2,bmoe640
2433,16695964,"JiMing Feng","2026-08-17 10:56:45",1215.5,2,jimingfeng
2434,16700314,Giallar,"2026-08-14 16:45:53",1215.0,2,andreykrotkikh
2435,16632579,ZZfancy,"2026-08-11 12:04:42",1214.8,2,zzfancy
2436,16758767,"Mikhail Karchevskiy","2026-09-02 18:54:00",1213.2,2,suvalex
2437,16806886,dreamtear,"2026-09-02 05:55:56",1213.0,1,mohanzeng
2438,16624645,"Closed Loop","2026-09-02 21:29:58",1212.7,2,hobbisttech
2439,16692110,"Ahmed Khudair","2026-08-11 22:33:06",1212.7,1,ahmedkhudair121
2440,16621735,VN-Orion,"2026-08-21 11:42:27",1212.3,2,fastthanh78
2441,16677217,Panos,"2026-08-30 08:37:11",1211.8,2,panosc
2442,16710672,"Yasemin Koç","2026-08-14 05:52:52",1211.3,2,yaseminmkoc
2443,16699082,Sakthei,"2026-09-02 20:02:02",1211.1,2,sakthei
2444,16709468,"Andrey Chankin","2026-09-01 18:33:15",1210.0,2,bluepill
2445,16660233,ko9ma,"2026-08-26 02:43:46",1209.9,2,kohojung
2446,16680690,MYOUCER,"2026-09-01 01:20:04",1209.6,2,myoucer
2447,16767431,Nine1Eight,"2026-08-24 16:51:12",1209.3,1,wethepeople918
2448,16660479,"Lakhindar Pal","2026-08-31 13:26:49",1209.0,1,lakhindarpal
2449,16635973,"Code by Nadiia","2026-08-31 13:09:44",1208.6,2,codebynadiia
2450,16708573,Benser,"2026-08-15 14:41:24",1208.0,2,benser
2451,16666733,"Alberto MV","2026-08-10 23:06:33",1207.7,2,albertomv
2452,16669256,Shivam_2212,"2026-08-11 09:59:19",1207.7,2,shivam2212
2453,16660911,"Animesh Ratna","2026-08-23 22:01:35",1207.4,2,animeshratna
2454,16682936,"Latifa Riziki","2026-08-12 09:38:13",1206.8,2,latifariziki
2455,16681749,"rohith vinice","2026-08-11 23:55:16",1206.7,2,rohithvinice
2456,16656316,"Richard Tang","2026-08-11 01:09:34",1206.6,2,richardgtang
2457,16811461,wangxi608,"2026-09-03 01:29:08",1206.6,2,wangxi608
2458,16701573,"Haggai Musoda","2026-08-17 20:04:00",1206.5,2,haggismusoda
2459,16706283,haogood666,"2026-08-11 08:25:40",1205.8,1,haogood666
2460,16692457,t2better,"2026-08-12 11:56:41",1204.7,2,t2better
2461,16706315,"Desert Fox88","2026-08-11 12:02:03",1204.6,2,desertfox88
2462,16636004,"Ragunath Ravi","2026-08-11 10:59:07",1204.5,2,ragunathravi
2463,16709300,炫酷的小克里斯,"2026-08-19 15:54:28",1204.4,2,tinfufans
2464,16659803,nRuaif,"2026-08-22 02:47:10",1203.4,2,phngdoan
2465,16702774,FilipJ,"2026-08-16 18:34:05",1203.0,2,filipjarmua
2466,16699659,"Dimas Pasha Akrilian","2026-09-01 01:59:59",1202.6,2,dimaspashaakrilian
2467,16676043,"Tejash Rai","2026-08-14 07:16:01",1202.5,2,tejashrai
2468,16654042,B.Pushpanjali,"2026-08-25 11:04:54",1202.4,2,"bpushpanjali,vinithwade"
2469,16697021,Vaishnavi22052006,"2026-08-11 18:43:08",1202.3,2,vaishnavi22052006
2470,16724779,"Gavin Cao","2026-08-16 09:00:53",1202.3,2,gavinxgcao
2471,16763383,"Alexandru Sitaru","2026-08-25 07:05:06",1201.8,2,sitaru
2472,16695176,"Zakaria Settar","2026-08-16 21:52:31",1200.8,2,zakariasettar
2473,16733748,"Ashutosh Agarwal","2026-09-02 06:43:29",1200.5,2,ashutoshagarwal088
2474,16656691,"Sahaj Deep Singh","2026-08-12 01:39:36",1199.6,2,sahajdeepsingh9877
2475,16623381,cocoaAI,"2026-08-21 06:03:38",1199.4,2,cocoaai
2476,16709473,"Selahattin Günter","2026-08-23 14:07:42",1198.4,2,selahattingnter
2477,16662846,"Kerem Ercin","2026-08-27 05:44:23",1198.1,2,keremercin
2478,16656382,Aevion-Labs,"2026-08-10 14:44:32",1197.4,2,aevionlabs
2479,16663919,hnhyhj,"2026-08-13 04:05:56",1197.2,2,hnhyhj
2480,16632675,"Baran Kucuk","2026-08-11 15:09:58",1197.0,2,barankucuk
2481,16667731,"Agent 33","2026-08-28 13:20:28",1197.0,2,agent33
